brand,item_id,gross_item_value,order_date,order_datetime,product_id,order_id,customer_id,product_group,country,state
Brand 1,1409142,11.13,1/25/2024,2024-01-25T10:40:04,2206,1236868,3.72e+18,Category 9,Us,Tx
Brand 7,17093629,8.07,1/25/2024,2024-01-25T09:14:29.853000,17597,3005958,1.85e+18,Category 6,Us,Wa
Brand 3,17094644,29.04,1/25/2024,2024-01-25T15:30:18.537000,9368,3006237,2.17e+18,Category 4,Us,Wi
Brand 3,17094129,1.21,1/25/2024,2024-01-25T12:20:50.760000,14409,3006095,4.02e+18,Category 2,Us,Wi
Brand 3,17093412,35.31,1/25/2024,2024-01-25T06:08:49.800000,8680,3005915,7.82e+18,Category 8,Us,Ok
Brand 2,3836808,2.59,1/25/2024,2024-01-25T12:34:46,1023,761541,2e+18,Category 8,Us,Tx
Brand 2,3837273,276.69,1/25/2024,2024-01-25T16:56:56,36,761637,2.13e+18,Category 3,Us,Tn
Brand 3,17095653,31.76,1/25/2024,2024-01-25T23:54:32.560000,8517,3006437,3.93e+18,Category 8,Us,Wi
Brand 3,17094452,4.76,1/25/2024,2024-01-25T14:16:23.917000,4772,3006180,3.32e+18,Category 5,Us,Va
Brand 3,17094293,47.9,1/25/2024,2024-01-25T13:13:24.800000,13414,3006136,7.23e+18,Category 9,Us,Wi
Brand 3,17093246,53.74,1/25/2024,2024-01-25T00:43:31.070000,5143,3005885,8.04e+18,Category 9,Us,Wv
Brand 2,3836486,1.64,1/25/2024,2024-01-25T09:15:01,909,761479,1.29e+18,Category 8,Us,Va
Brand 3,17095460,10.26,1/25/2024,2024-01-25T22:00:33.517000,1127,3006395,1.77e+18,Category 8,Us,Pa
Brand 2,3836361,4.26,1/25/2024,2024-01-25T04:57:14,1179,761459,4.9e+18,Category 8,Us,Pa
Brand 2,3836358,25.44,1/25/2024,2024-01-25T04:53:52,1080,761458,4.06e+18,Category 8,Us,Sc
Brand 5,17093727,15.36,1/25/2024,2024-01-25T10:00:01.653000,21257,3005989,7.86e+18,Category 9,Us,Sc
Brand 3,17094613,22.38,1/25/2024,2024-01-25T15:28:40.807000,12881,3006231,2.53e+18,Category 8,Us,Wa
Brand 2,3836817,2.84,1/25/2024,2024-01-25T12:34:46,869,761541,2e+18,Category 8,Us,Tx
Brand 3,17094229,6.27,1/25/2024,2024-01-25T12:54:26.673000,279,3006124,1.08e+18,Category 9,Us,Wi
Brand 2,3837083,3.81,1/25/2024,2024-01-25T15:53:31,540,761604,3.31e+18,Category 8,Us,Wa
Brand 1,1409168,15.65,1/25/2024,2024-01-25T10:54:53,117,1236877,1.04e+18,Category 8,Us,Tx
Brand 3,17095397,24.22,1/25/2024,2024-01-25T21:32:05.247000,12516,3006383,8.92e+18,Category 4,Us,Oh
Brand 2,3836612,167.3,1/25/2024,2024-01-25T10:45:06,1178,761503,2.59e+18,Category 8,Us,Va
Brand 2,3836879,3.67,1/25/2024,2024-01-25T13:12:45,898,761553,1.76e+18,Category 8,Us,Tx
Brand 3,17093568,10.0,1/25/2024,2024-01-25T08:30:39.683000,3982,3005943,1.55e+17,Category 9,Us,Nh
Brand 6,17093436,32.9,1/25/2024,2024-01-25T06:08:49.800000,19959,3007816,7.82e+18,Category 8,Us,Ok
Brand 4,17093343,5.25,1/25/2024,2024-01-25T01:40:27.710000,15481,3005898,5.07e+18,Category 8,Us,Tx
Brand 3,17094883,24.54,1/25/2024,2024-01-25T16:44:10.040000,7469,3006276,7.35e+18,Category 5,Us,Wv
Brand 1,1409596,3.98,1/25/2024,2024-01-25T16:09:28,746,1236969,4.14e+18,Category 8,Us,Va
Brand 2,3836424,13.62,1/25/2024,2024-01-25T08:25:53,240,761472,2.91e+18,Category 8,Us,Ut
Brand 3,17095559,5.66,1/25/2024,2024-01-25T22:29:50.590000,2206,3006412,8.43e+18,Category 9,Us,Ny
Brand 5,17094706,11.58,1/25/2024,2024-01-25T15:56:51.367000,21461,3006252,1.26e+18,Category 4,Us,Wa
Brand 6,17095116,47.87,1/25/2024,2024-01-25T19:33:20.097000,19932,3006331,5.8e+18,Category 8,Us,Wi
Brand 1,1409521,3.44,1/25/2024,2024-01-25T15:19:04,343,1236950,3.63e+18,Category 8,Us,Tx
Brand 3,17094412,9.17,1/25/2024,2024-01-25T14:00:10.387000,3343,3006169,3.2e+18,Category 8,Us,Wa
Brand 1,1409854,12.21,1/25/2024,2024-01-25T20:19:03,699,1237021,4.25e+18,Category 8,Us,Pa
Brand 1,1408748,2.67,1/25/2024,2024-01-25T04:02:14,1086,1236813,8.51e+18,Category 8,Us,Tx
Brand 3,17094975,45.18,1/25/2024,2024-01-25T17:56:32.927000,10842,3006300,3.63e+17,Category 8,Us,Nv
Brand 1,1409227,18.86,1/25/2024,2024-01-25T11:54:56,899,1236894,4.73e+18,Category 8,Us,Tx
Brand 3,17093196,18.82,1/25/2024,2024-01-25T00:09:17.387000,2700,3005875,5.63e+17,Category 4,Us,Pa
Brand 6,17094157,29.01,1/25/2024,2024-01-25T12:29:17.890000,20397,3006101,4.63e+18,Category 8,Us,Sc
Brand 3,17094877,34.65,1/25/2024,2024-01-25T16:44:00.693000,7836,3006275,1.43e+18,Category 8,Us,Wv
Brand 1,1409195,13.28,1/25/2024,2024-01-25T11:22:23,1553,1236887,5.97e+18,Category 8,Us,Wi
Brand 3,17094955,55.0,1/25/2024,2024-01-25T17:37:32.090000,13127,3006294,4.99e+18,Category 10,Us,Ny
Brand 2,3837336,101.45,1/25/2024,2024-01-25T17:26:50,206,761648,9.63e+17,Category 8,Us,Fl
Brand 2,3836355,54.4,1/25/2024,2024-01-25T03:48:38,1363,761457,8.84e+18,Category 8,Us,Tx
Brand 4,17095057,1.8,1/25/2024,2024-01-25T18:41:35.980000,16399,3006317,6.56e+18,Category 2,Us,Wa
Brand 1,1409577,8.86,1/25/2024,2024-01-25T15:48:24,1308,1236961,1.61e+18,Category 8,Us,Tx
Brand 3,17094183,214.04,1/25/2024,2024-01-25T12:36:01.840000,1001,3006109,7.72e+18,Category 8,Us,Tx
Brand 3,17094285,47.06,1/25/2024,2024-01-25T13:13:24.800000,2203,3006136,7.23e+18,Category 8,Us,Wi
Brand 3,17095224,23.38,1/25/2024,2024-01-25T20:04:23.130000,2206,3006351,3.68e+18,Category 9,Us,Wv
Brand 1,1409942,6.08,1/25/2024,2024-01-25T21:43:59,1024,1237032,8.81e+18,Category 8,Xx,Other
Brand 3,17094442,42.04,1/25/2024,2024-01-25T14:10:18.303000,551,3006176,7.04e+18,Category 8,Us,Ny
Brand 3,17093674,34.35,1/25/2024,2024-01-25T09:37:40.593000,6808,3005971,4.75e+18,Category 8,Us,Vi
Brand 7,17094315,4.46,1/25/2024,2024-01-25T13:13:56.937000,18687,3006138,5.3e+18,Category 2,Us,Pa
Brand 1,1408807,11.47,1/25/2024,2024-01-25T07:15:52,315,1236823,1.75e+18,Category 8,Us,Tn
Brand 3,17093417,45.31,1/25/2024,2024-01-25T06:08:49.800000,11411,3005915,7.82e+18,Category 8,Us,Ok
Brand 2,3837101,22.61,1/25/2024,2024-01-25T15:54:19,1409,761605,6.63e+18,Category 6,Us,Tx
Brand 3,17093974,64.9,1/25/2024,2024-01-25T11:53:41.647000,11584,3006069,7.4e+18,Category 8,Us,Pa
Brand 1,1409788,17.58,1/25/2024,2024-01-25T19:17:26,907,1237010,3.95e+17,Category 8,Us,Pa
Brand 6,17094864,2.95,1/25/2024,2024-01-25T16:37:35.307000,19923,3006274,2.84e+18,Category 8,Us,Va
Brand 2,3836925,11.24,1/25/2024,2024-01-25T13:45:35,96,761566,5.49e+18,Category 3,Us,Wa
Brand 1,1409005,16.69,1/25/2024,2024-01-25T09:52:39,1116,1236852,6.51e+18,Category 7,Us,Pa
Brand 3,17094479,31.76,1/25/2024,2024-01-25T14:39:52.580000,3988,3006189,4.32e+16,Category 9,Us,Ca
Brand 2,3837654,9.51,1/25/2024,2024-01-25T21:31:21,264,761708,4.69e+18,Category 8,Us,Tx
Brand 2,3836722,24.4,1/25/2024,2024-01-25T11:55:33,94,761524,2.51e+18,Category 3,Us,Wv
Brand 1,1409838,16.23,1/25/2024,2024-01-25T19:51:39,255,1237018,6.89e+18,Category 8,Us,Pa
Brand 1,1408900,9.89,1/25/2024,2024-01-25T08:54:22,918,1236833,6.61e+17,Category 8,Us,Mi
Brand 1,1409965,19.62,1/25/2024,2024-01-25T22:02:28,929,1237037,7.82e+17,Category 8,Us,Oh
Brand 3,17095154,8.2,1/25/2024,2024-01-25T19:35:43.440000,11594,3006333,2.07e+18,Category 1,Us,Ut
Brand 2,3837145,14.24,1/25/2024,2024-01-25T16:02:58,709,761612,9.06e+18,Category 8,Us,Tx
Brand 2,3836830,7.6,1/25/2024,2024-01-25T12:44:32,1331,761542,2.16e+18,Category 7,Us,Sc
Brand 3,17094106,6.67,1/25/2024,2024-01-25T12:17:57.480000,279,3006092,5.04e+18,Category 9,Us,Tx
Brand 3,17093638,0.0,1/25/2024,2024-01-25T09:21:18.827000,9640,3005962,3.61e+18,Category 6,Us,Wa
Brand 1,1409475,442.78,1/25/2024,2024-01-25T14:28:37,591,1236936,6.93e+18,Category 8,Us,Va
Brand 3,17093823,53.44,1/25/2024,2024-01-25T10:44:49.397000,655,3006026,8.45e+18,Category 8,Us,Tn
Brand 3,17095608,21.66,1/25/2024,2024-01-25T23:21:48.293000,3982,3006426,5.49e+18,Category 9,Us,Wa
Brand 2,3836636,10.19,1/25/2024,2024-01-25T10:53:33,440,761508,7.96e+18,Category 8,Us,Wa
Brand 3,17093639,9.3,1/25/2024,2024-01-25T09:22:23.643000,812,3005964,6.25e+17,Category 8,Us,Il
Brand 3,17095127,4.73,1/25/2024,2024-01-25T19:33:34.293000,1809,3006332,6.46e+18,Category 6,Us,Wi
Brand 2,3837710,3.58,1/25/2024,2024-01-25T22:13:54,838,761717,1.5e+18,Category 8,Us,Wa
Brand 3,17093700,22.53,1/25/2024,2024-01-25T09:51:52.657000,8081,3005981,3.31e+18,Category 8,Us,Wa
Brand 4,17095493,40.59,1/25/2024,2024-01-25T22:02:07.723000,15644,3006399,4.04e+18,Category 8,Us,Wv
Brand 2,3836972,28.04,1/25/2024,2024-01-25T14:17:25,650,761578,3.64e+18,Category 8,Us,Wa
Brand 3,17095540,4.27,1/25/2024,2024-01-25T22:24:54.217000,3163,3006407,8.18e+18,Category 9,Us,Wa
Brand 3,17097272,7.15,1/26/2024,2024-01-26T15:46:12.297000,2248,3006813,4e+18,Category 8,Us,Va
Brand 5,17096550,57.71,1/26/2024,2024-01-26T12:19:24.893000,21450,3006641,4.38e+18,Category 4,Us,Wa
Brand 2,3839044,21.8,1/26/2024,2024-01-26T15:34:44,1213,761953,4.39e+17,Category 8,Us,Ma
Brand 3,17097696,45.21,1/26/2024,2024-01-26T18:03:49.340000,8086,3006902,2.42e+18,Category 8,Us,Wi
Brand 1,1411607,22.7,1/26/2024,2024-01-26T23:39:15,1210,1237352,8.66e+18,Category 4,Us,Wi
Brand 5,17097937,7.92,1/26/2024,2024-01-26T19:49:07.290000,21372,3006953,3.02e+18,Category 4,Us,Va
Brand 1,1410773,6.23,1/26/2024,2024-01-26T13:59:09,433,1237200,5.95e+18,Category 3,Us,Tx
Brand 3,17098334,14.13,1/26/2024,2024-01-26T22:22:01.950000,12333,3007026,6e+18,Category 4,Us,Tn
Brand 3,17097246,5.9,1/26/2024,2024-01-26T15:41:00,8640,3006808,5.06e+18,Category 8,Us,Ut
Brand 6,17096818,4.3,1/26/2024,2024-01-26T13:31:10.317000,20145,3006695,2.73e+17,Category 8,Us,Nv
Brand 3,17096504,61.93,1/26/2024,2024-01-26T12:04:26.467000,3816,3006632,4.19e+17,Category 8,Us,Va
Brand 3,17098401,7.78,1/26/2024,2024-01-26T22:56:33.557000,4660,3007041,2.14e+18,Category 9,Us,Nh
Brand 3,17095852,41.8,1/26/2024,2024-01-26T06:35:10.583000,2274,3006472,9.21e+18,Category 7,Us,Va
Brand 3,17098005,28.3,1/26/2024,2024-01-26T20:15:14.007000,5106,3006966,6.85e+18,Category 9,Us,Wi
Brand 2,3838307,4.25,1/26/2024,2024-01-26T10:30:16,205,761821,4.21e+18,Category 3,Us,Oh
Brand 1,1411490,95.05,1/26/2024,2024-01-26T20:30:20,696,1237324,6.53e+18,Category 8,Us,Tn
Brand 2,3839341,41.33,1/26/2024,2024-01-26T18:34:06,1302,762023,3.72e+18,Category 8,Us,Tx
Brand 2,3839733,14.25,1/26/2024,2024-01-26T23:24:17,497,762103,4e+18,Category 8,Us,Va
Brand 3,17096269,13.6,1/26/2024,2024-01-26T11:05:39.040000,3536,3006579,5.83e+18,Category 8,Us,Wv
Brand 1,1410137,13.63,1/26/2024,2024-01-26T01:15:18,470,1237062,5.17e+18,Category 8,Us,Mo
Brand 1,1411266,2.8,1/26/2024,2024-01-26T18:56:41,412,1237300,2.57e+18,Category 8,Us,Va
Brand 1,1410256,12.81,1/26/2024,2024-01-26T08:17:45,940,1237082,3.9e+18,Category 8,Us,Tx
Brand 3,17097120,10.68,1/26/2024,2024-01-26T14:52:49.563000,12348,3006776,8.88e+18,Category 8,Us,Wi
Brand 1,1410362,1.25,1/26/2024,2024-01-26T10:19:06,669,1237108,8.87e+17,Category 2,Us,Nc
Brand 1,1410685,2.98,1/26/2024,2024-01-26T13:08:05,784,1237183,2.48e+18,Category 8,Us,Va
Brand 1,1411484,16.63,1/26/2024,2024-01-26T20:29:56,2099,1237323,6.33e+18,Category 1,Us,Tx
Brand 2,3838045,31.15,1/26/2024,2024-01-26T07:36:38,1302,761775,8.91e+18,Category 8,Us,Wi
Brand 1,1410710,23.4,1/26/2024,2024-01-26T13:15:14,1203,1237185,1.27e+18,Category 8,Us,Tn
Brand 1,1410328,5.45,1/26/2024,2024-01-26T09:40:08,2099,1237099,6.19e+18,Category 1,Us,Wv
Brand 3,17097798,14.09,1/26/2024,2024-01-26T18:56:46.177000,3905,3006927,3.4e+18,Category 8,Us,Wy
Brand 2,3838090,24.24,1/26/2024,2024-01-26T08:33:57,707,761783,8.62e+18,Category 8,Us,Va
Brand 3,17098195,9.0,1/26/2024,2024-01-26T21:40:51.690000,2997,3007000,3.37e+18,Category 4,Us,Tx
Brand 4,17097134,3.76,1/26/2024,2024-01-26T14:57:35.217000,15167,3006779,7.41e+18,Category 8,Us,Wv
Brand 3,17096786,15.19,1/26/2024,2024-01-26T13:23:46.093000,12406,3006688,6.65e+18,Category 6,Us,Wv
Brand 7,17098155,4.46,1/26/2024,2024-01-26T21:15:05.047000,18428,3006993,6.77e+18,Category 4,Us,Tx
Brand 6,17097550,4.78,1/26/2024,2024-01-26T17:10:58.043000,20012,3006869,5.73e+18,Category 8,Us,Tx
Brand 4,17098167,21.43,1/26/2024,2024-01-26T21:24:08.320000,15002,3006995,1.43e+16,Category 10,Us,Ca
Brand 3,17096583,98.16,1/26/2024,2024-01-26T12:23:25.070000,2575,3006648,7.31e+18,Category 9,Us,Va
Brand 3,17097489,16.79,1/26/2024,2024-01-26T16:53:22.510000,856,3006858,4.14e+18,Category 8,Us,Va
Brand 2,3838172,26.16,1/26/2024,2024-01-26T09:42:46,370,761801,2.23e+18,Category 8,Us,Wi
Brand 1,1410220,2.69,1/26/2024,2024-01-26T05:55:03,990,1237076,9.12e+18,Category 8,Us,Tx
Brand 3,17095702,5.3,1/26/2024,2024-01-26T00:18:05.550000,20619,3006445,6.55e+17,Category 4,Us,Al
Brand 3,17098299,15.42,1/26/2024,2024-01-26T22:11:17.110000,3390,3007018,3.35e+18,Category 4,Us,Wv
Brand 1,1410864,2.66,1/26/2024,2024-01-26T15:10:19,291,1237224,1.34e+18,Category 8,Us,Tx
Brand 2,3839737,24.03,1/26/2024,2024-01-26T23:24:45,1094,762104,7.1e+18,Category 8,Us,Wv
Brand 3,17096106,5.72,1/26/2024,2024-01-26T10:06:02.130000,2575,3006538,4.73e+18,Category 9,Us,Tx
Brand 1,1410372,25.2,1/26/2024,2024-01-26T10:20:24,467,1237109,5.5e+18,Category 8,Us,Va
Brand 4,17096090,15.51,1/26/2024,2024-01-26T10:05:54.330000,15920,3006537,3.72e+18,Category 8,Us,Tx
Brand 2,3839542,15.51,1/26/2024,2024-01-26T20:44:58,181,762060,3.98e+17,Category 8,Us,Mi
Brand 1,1411433,5.32,1/26/2024,2024-01-26T19:47:34,807,1237313,8.12e+18,Category 8,Us,Wi
Brand 2,3839529,13.7,1/26/2024,2024-01-26T20:39:06,539,762058,9.08e+18,Category 8,Us,Tx
Brand 3,17097248,13.4,1/26/2024,2024-01-26T15:41:00,12009,3006808,5.06e+18,Category 8,Us,Ut
Brand 3,17096870,107.56,1/26/2024,2024-01-26T13:43:43.920000,13735,3006709,6.16e+18,Category 8,Us,Sc
Brand 3,17095682,30.53,1/26/2024,2024-01-26T00:08:54.583000,7321,3006444,6.04e+18,Category 6,Us,Wv
Brand 3,17096187,32.73,1/26/2024,2024-01-26T10:31:36.260000,11869,3006558,4.64e+18,Category 8,Us,Wv
Brand 2,3838899,3.83,1/26/2024,2024-01-26T14:29:48,418,761928,7.76e+18,Category 8,Us,Wa
Brand 1,1410811,10.0,1/26/2024,2024-01-26T14:34:31,2012,1237210,1.93e+18,Category 3,Us,Tx
Brand 3,17097146,31.13,1/26/2024,2024-01-26T15:05:30.263000,3977,3006784,4.07e+18,Category 9,Us,Wa
Brand 3,17097574,109.21,1/26/2024,2024-01-26T17:25:12.143000,2924,3006878,3.72e+18,Category 6,Us,Tx
Brand 2,3839438,59.29,1/26/2024,2024-01-26T19:51:58,959,762045,7.8e+18,Category 8,Us,Tn
Brand 1,1410679,2.98,1/26/2024,2024-01-26T13:04:08,380,1237180,6.25e+18,Category 8,Us,Pa
Brand 3,17096765,131.06,1/26/2024,2024-01-26T13:22:42.730000,3982,3006685,1.21e+18,Category 9,Us,Sc
Brand 2,3838801,32.63,1/26/2024,2024-01-26T13:48:29,1213,761906,1.02e+18,Category 8,Us,Wa
Brand 1,1411018,9.69,1/26/2024,2024-01-26T16:18:31,384,1237252,6.84e+18,Category 8,Us,Pa
Brand 3,17097162,6.45,1/26/2024,2024-01-26T15:13:53.803000,1139,3006789,2.21e+18,Category 8,Us,Or
Brand 3,17097218,50.13,1/26/2024,2024-01-26T15:22:50.073000,279,3006802,5.14e+17,Category 9,Us,Tx
Brand 2,3838065,10.55,1/26/2024,2024-01-26T08:09:22,914,761778,8.55e+18,Category 8,Us,Pa
Brand 3,17096221,13.87,1/26/2024,2024-01-26T10:44:57.177000,8512,3006567,6.51e+18,Category 8,Us,Pa
Brand 3,17097340,21.23,1/26/2024,2024-01-26T16:00:29.010000,2247,3006826,4.14e+18,Category 8,Us,Va
Brand 3,17096591,7.86,1/26/2024,2024-01-26T12:24:42.070000,2246,3006651,1.37e+18,Category 8,Us,Wv
Brand 2,3839290,11.12,1/26/2024,2024-01-26T17:37:48,443,762009,8.93e+18,Category 3,Us,Tx
Brand 1,1411001,20.19,1/26/2024,2024-01-26T16:06:20,1024,1237248,4.39e+18,Category 8,Us,Tx
Brand 1,1411395,2.73,1/26/2024,2024-01-26T19:21:45,467,1237308,7.46e+18,Category 8,Us,Tx
Brand 2,3837931,11.42,1/26/2024,2024-01-26T03:47:33,1373,761759,6.24e+18,Category 6,Us,Va
Brand 2,3838576,4.61,1/26/2024,2024-01-26T12:47:10,562,761872,4.27e+18,Category 8,Us,Va
Brand 4,17097211,3.04,1/26/2024,2024-01-26T15:21:44.630000,16359,3006799,8.41e+18,Category 5,Us,Tx
Brand 2,3839264,10.54,1/26/2024,2024-01-26T17:31:29,1213,762004,1.21e+18,Category 8,Us,Sc
Brand 3,17098494,23.83,1/26/2024,2024-01-26T23:52:11.247000,20606,3007060,6.25e+18,Category 10,Us,Pa
Brand 1,1410250,3.11,1/26/2024,2024-01-26T07:58:50,508,1237081,4.64e+18,Category 8,Us,Wv
Brand 1,1411191,3.62,1/26/2024,2024-01-26T18:45:58,1085,1237295,9.49e+17,Category 8,Us,Tx
Brand 2,3838312,2.47,1/26/2024,2024-01-26T10:30:16,79,761821,4.21e+18,Category 3,Us,Oh
Brand 2,3838983,10.91,1/26/2024,2024-01-26T15:08:14,32,761942,5.12e+18,Category 8,Us,Va
Brand 2,3838635,7.62,1/26/2024,2024-01-26T13:14:35,634,761883,2.18e+18,Category 3,Us,Wa
Brand 2,3839790,15.48,1/26/2024,2024-01-26T23:54:37,907,762111,6.47e+18,Category 8,Us,Sc
Brand 3,17096014,9.45,1/26/2024,2024-01-26T09:39:23.143000,10337,3006519,5.65e+18,Category 8,Xx,Other
Brand 1,1410368,1.31,1/26/2024,2024-01-26T10:19:06,2191,1237108,8.87e+17,Category 2,Us,Nc
Brand 3,17095701,7.72,1/26/2024,2024-01-26T00:18:05.550000,14287,3006445,6.55e+17,Category 2,Us,Al
Brand 3,17096637,13.2,1/26/2024,2024-01-26T12:37:32.247000,469,3006660,2.79e+18,Category 8,Us,Tx
Brand 2,3839262,0.54,1/26/2024,2024-01-26T17:31:29,1405,762004,1.21e+18,Category 8,Us,Sc
Brand 2,3838505,10.27,1/26/2024,2024-01-26T12:13:37,1007,761858,8.85e+18,Category 8,Us,Sd
Brand 1,1410343,68.24,1/26/2024,2024-01-26T09:41:10,861,1237100,6.79e+18,Other,Us,Wi
Brand 1,1410542,11.53,1/26/2024,2024-01-26T11:55:01,131,1237149,6.5e+18,Category 4,Us,Wi
Brand 2,3838546,18.33,1/26/2024,2024-01-26T12:39:35,1102,761867,7.43e+18,Category 8,Us,Oh
Brand 3,17097683,14.23,1/26/2024,2024-01-26T18:00:22.603000,455,3006900,6.66e+18,Category 8,Us,Va
Brand 1,1410694,22.21,1/26/2024,2024-01-26T13:12:35,117,1237184,7.15e+16,Category 8,Us,Tx
Brand 3,17096123,70.43,1/26/2024,2024-01-26T10:08:46.143000,8570,3006540,6.8e+18,Category 9,Us,Pa
Brand 1,1410746,17.12,1/26/2024,2024-01-26T13:42:19,2227,1237192,7.15e+16,Category 8,Us,Tx
Brand 3,17097279,25.36,1/26/2024,2024-01-26T15:46:21.723000,8711,3006815,2.54e+17,Category 6,Us,Wv
Brand 1,1410152,7.72,1/26/2024,2024-01-26T01:20:08,1076,1237064,5.91e+18,Category 8,Us,Va
Brand 4,17097697,80.75,1/26/2024,2024-01-26T18:03:54.127000,15916,3006903,7.53e+17,Category 10,Us,Tx
Brand 1,1410609,4.23,1/26/2024,2024-01-26T12:13:15,779,1237160,1.15e+18,Category 8,Us,Va
Brand 1,1411612,3.86,1/26/2024,2024-01-26T23:42:25,1031,1237353,6.97e+18,Category 8,Us,Pa
Brand 1,1410318,48.27,1/26/2024,2024-01-26T09:34:24,978,1237096,6.47e+17,Category 8,Us,Ok
Brand 3,17097583,220.6,1/26/2024,2024-01-26T17:32:30.807000,279,3006880,5.31e+18,Category 9,Us,Wi
Brand 3,17096144,7.3,1/26/2024,2024-01-26T10:15:11.740000,2246,3006547,2.58e+18,Category 8,Us,Wa
Brand 3,17096776,18.72,1/26/2024,2024-01-26T13:22:59.693000,3816,3006686,2.45e+18,Category 8,Us,Wa
Brand 4,17098311,11.75,1/26/2024,2024-01-26T22:13:57.653000,15041,3007021,4.02e+18,Category 8,Us,Wi
Brand 2,3839606,23.86,1/26/2024,2024-01-26T21:46:32,264,762077,2.12e+18,Category 8,Us,Wa
Brand 2,3839453,6.17,1/26/2024,2024-01-26T19:55:27,49,762047,3.54e+18,Category 3,Us,Tx
Brand 1,1410692,17.63,1/26/2024,2024-01-26T13:12:35,896,1237184,7.15e+16,Category 8,Us,Tx
Brand 3,17097858,9.83,1/26/2024,2024-01-26T19:17:36.987000,588,3006941,2.16e+17,Category 8,Us,Tx
Brand 1,1410588,2.8,1/26/2024,2024-01-26T12:10:51,530,1237157,5.85e+16,Category 8,Us,Wv
Brand 2,3838722,46.68,1/26/2024,2024-01-26T13:39:01,1409,761900,1.73e+18,Category 6,Us,Wa
Brand 2,3839743,20.73,1/26/2024,2024-01-26T23:25:56,254,762105,3.17e+18,Category 8,Us,Wa
Brand 1,1410571,2.67,1/26/2024,2024-01-26T12:02:55,1116,1237156,4.73e+18,Category 7,Us,Tx
Brand 3,17095999,26.13,1/26/2024,2024-01-26T09:29:19.680000,1689,3006516,9.43e+17,Category 8,Us,Pa
Brand 1,1411069,8.84,1/26/2024,2024-01-26T16:47:51,796,1237265,4.83e+18,Category 8,Us,Wi
Brand 3,17096941,84.42,1/26/2024,2024-01-26T14:08:43.830000,10802,3006730,4.31e+18,Category 4,Us,Va
Brand 2,3839692,0.38,1/26/2024,2024-01-26T22:44:51,657,762093,8.86e+18,Category 8,Us,Wa
Brand 2,3838717,0.93,1/26/2024,2024-01-26T13:38:53,909,761899,6.68e+18,Category 8,Us,Wi
Brand 4,17095821,36.75,1/26/2024,2024-01-26T05:21:46.750000,15196,3006468,9.89e+17,Category 8,Us,Tx
Brand 1,1410268,9.93,1/26/2024,2024-01-26T08:49:42,1090,1237086,1.49e+18,Category 8,Us,Va
Brand 3,17097922,16.03,1/26/2024,2024-01-26T19:36:42.057000,8600,3006949,6.2e+18,Category 9,Us,Tx
Brand 3,17096934,83.56,1/26/2024,2024-01-26T14:06:05.797000,2700,3006728,1.02e+18,Category 4,Us,Wa
Brand 3,17098212,9.09,1/26/2024,2024-01-26T21:41:04.193000,22112,3007001,1.13e+18,Category 4,Us,Wa
Brand 1,1411095,12.0,1/26/2024,2024-01-26T17:06:55,297,1237271,5.44e+18,Category 8,Us,Va
Brand 1,1410989,3.36,1/26/2024,2024-01-26T15:57:18,401,1237244,1.6e+18,Category 8,Us,Wv
Brand 1,1410787,16.95,1/26/2024,2024-01-26T14:11:25,1055,1237204,8.53e+18,Category 8,Us,Va
Brand 2,3838064,9.66,1/26/2024,2024-01-26T08:09:22,954,761778,8.55e+18,Category 8,Us,Pa
Brand 2,3839741,22.75,1/26/2024,2024-01-26T23:24:45,713,762104,7.1e+18,Category 8,Us,Wv
Brand 2,3838905,11.58,1/26/2024,2024-01-26T14:29:48,625,761928,7.76e+18,Category 8,Us,Wa
Brand 3,17096568,18.61,1/26/2024,2024-01-26T12:22:40.787000,4697,3006646,2.09e+18,Category 4,Us,Sc
Brand 3,17098328,35.32,1/26/2024,2024-01-26T22:20:15.003000,593,3007025,9.07e+18,Category 8,Us,Wa
Brand 2,3838492,37.19,1/26/2024,2024-01-26T11:59:35,202,761854,6.59e+18,Category 8,Us,Ny
Brand 1,1410974,3.06,1/26/2024,2024-01-26T15:57:18,389,1237244,1.6e+18,Category 8,Us,Wv
Brand 2,3839479,0.89,1/26/2024,2024-01-26T20:17:24,923,762052,3.18e+18,Category 8,Us,Va
Brand 3,17096871,17.11,1/26/2024,2024-01-26T13:44:27.450000,856,3006710,3.96e+18,Category 8,Us,Tn
Brand 3,17098227,5.91,1/26/2024,2024-01-26T21:45:49.587000,727,3007004,8.47e+18,Category 8,Us,Wi
Brand 6,17096576,3.47,1/26/2024,2024-01-26T12:22:40.787000,20030,3006646,2.09e+18,Category 8,Us,Sc
Brand 2,3837864,47.1,1/26/2024,2024-01-26T00:42:24,1213,761747,3.68e+18,Category 8,Us,Wv
Brand 3,17096259,132.09,1/26/2024,2024-01-26T11:01:42.007000,5278,3006577,5.91e+18,Category 10,Us,Va
Brand 3,17096151,118.04,1/26/2024,2024-01-26T10:16:31.573000,856,3006548,6.97e+18,Category 8,Us,Pa
Brand 1,1410733,26.93,1/26/2024,2024-01-26T13:31:22,719,1237190,2.53e+18,Category 10,Us,Wa
Brand 3,17097703,37.08,1/26/2024,2024-01-26T18:15:50.817000,2206,3006906,5.15e+18,Category 9,Us,Wy
Brand 3,17096830,27.02,1/26/2024,2024-01-26T13:32:50.737000,14882,3006699,3.36e+18,Category 8,Us,Pa
